Run_ID,AssayType,DIV,Well,NeuronType,Time,Chip_ID,Mean_FiringRate,Mean_SpikeAmplitude,Active_area,Mean_ISI,Std_ISI,Mean_ISI_CV,Mean_Fano,CHIP_WELL,is_outlier,expected_y,resid_expected,is_bad_residual,to_exclude
104,Sparse7x,27,1,MxHEMI,6/11/24 10:47,M08018,3.479037689,90.33562674,93.0,1.991031928,2.082248277,1.978154521,6.358008397,M08018_1,False,88.60353535499999,4.396464645000009,False,False
104,Sparse7x,27,2,MxWT,6/11/24 10:47,M08018,3.308832746,96.33732909,90.25757576,2.573022616,2.411880492,1.718878003,5.052948476,M08018_2,False,93.50000000333333,-3.242424243333332,False,False
104,Sparse7x,27,3,FxHET,6/11/24 10:47,M08018,2.799280994,115.4318021,95.53030303,1.697005266,1.882731389,1.812367308,5.344227444,M08018_3,False,89.23989899,6.2904040399999985,False,False
104,Sparse7x,27,4,MxHEMI,6/11/24 10:47,M08018,2.391665173,93.32345172,84.54545455,3.364438193,3.364514267,1.910993378,5.585471596,M08018_4,False,88.60353535499999,-4.058080804999989,False,False
104,Sparse7x,27,5,MxWT,6/11/24 10:47,M08018,2.308006934,131.1877069,93.22727273,2.200170129,2.232071055,1.650154423,4.51254586,M08018_5,False,93.50000000333333,-0.2727272733333308,False,False
104,Sparse7x,27,6,FxHET,6/11/24 10:47,M08018,2.631663626,104.2343629,91.34848485,2.375719513,2.507547162,1.849155548,5.502398344,M08018_6,False,89.23989899,2.108585860000005,False,False
119,Sparse7x,30,1,MxHEMI,6/14/24 11:13,M07039,2.102901245,91.99933209,89.65151515,2.870806825,2.801853725,1.670445513,4.201788323,M07039_1,False,88.69191919166666,0.9595959583333382,False,False
119,Sparse7x,30,2,MxWT,6/14/24 11:13,M07039,1.803979863,100.4400599,87.53030303,3.260662273,3.066957859,1.6014768,3.807675778,M07039_2,False,91.74242424666666,-4.2121212166666595,False,False
119,Sparse7x,30,3,FxHET,6/14/24 11:13,M07039,2.065948625,92.78600249,87.39393939,3.21568188,2.758136289,1.549298461,3.577138386,M07039_3,False,89.13888888833333,-1.7449494983333267,False,False
119,Sparse7x,30,4,MxHEMI,6/14/24 11:13,M07039,1.936097,82.30570636,83.51515152,3.576970023,3.110712785,1.570694767,3.766196558,M07039_4,False,88.69191919166666,-5.176767671666653,False,False
119,Sparse7x,30,5,MxWT,6/14/24 11:13,M07039,1.776137406,92.53884443,82.59090909,4.248992772,3.738946774,1.547066584,3.521136053,M07039_5,False,91.74242424666666,-9.151515156666662,False,False
119,Sparse7x,30,6,FxHET,6/14/24 11:13,M07039,1.603999825,97.85531421,86.65151515,3.675127914,3.576906406,1.601130848,3.945680761,M07039_6,False,89.13888888833333,-2.487373738333332,False,False
114,Sparse7x,30,1,MxWT,6/14/24 9:43,M07420,2.367237713,132.2773106,96.18181818,1.70876145,1.807164909,1.607005778,4.064725924,M07420_1,False,91.74242424666666,4.439393933333335,False,False
117,Sparse7x,30,1,MxWT,6/14/24 10:44,M07427,1.493294085,143.1080049,90.07575758,3.589350497,4.227501932,1.644914404,3.652385423,M07427_1,False,91.74242424666666,-1.6666666666666572,False,False
117,Sparse7x,30,2,MxWT,6/14/24 10:44,M07427,1.994674882,137.6361601,94.06060606,2.763282436,3.300924179,1.635947669,3.888205975,M07427_2,False,91.74242424666666,2.3181818133333394,False,False
117,Sparse7x,30,3,MxWT,6/14/24 10:44,M07427,2.440265245,108.7353739,92.34848485,2.452643798,2.465464778,1.599724218,3.881440903,M07427_3,False,91.74242424666666,0.6060606033333471,False,False
117,Sparse7x,30,4,FxHET,6/14/24 10:44,M07427,1.555530948,118.4146009,87.22727273,3.663673996,3.883026994,1.629288147,3.822371247,M07427_4,False,89.13888888833333,-1.9116161583333309,False,False
117,Sparse7x,30,5,FxHET,6/14/24 10:44,M07427,1.386452168,124.5185455,89.59090909,3.052758667,3.429927062,1.970498685,5.497007673,M07427_5,False,89.13888888833333,0.4520202016666701,False,False
117,Sparse7x,30,6,MxWT,6/14/24 10:44,M07427,2.456475976,123.4113153,94.28787879,2.200643193,2.380989887,1.670341647,4.224161563,M07427_6,False,91.74242424666666,2.545454543333335,False,False
121,Sparse7x,30,1,MxHEMI,6/14/24 11:40,M08018,4.605331664,87.7495705,93.8030303,1.633935653,1.646415252,2.114647266,7.162374514,M08018_1,False,88.69191919166666,5.111111108333347,False,False
121,Sparse7x,30,2,MxWT,6/14/24 11:40,M08018,3.314598954,88.0726124,86.89393939,3.168680195,2.957398489,1.653820774,4.584214877,M08018_2,False,91.74242424666666,-4.8484848566666585,False,False
121,Sparse7x,30,3,FxHET,6/14/24 11:40,M08018,2.808085578,94.86317287,92.24242424,2.371118421,2.380945439,1.705224044,4.68931,M08018_3,False,89.13888888833333,3.103535351666679,False,False
121,Sparse7x,30,4,MxHEMI,6/14/24 11:40,M08018,3.266093345,87.52197901,87.65151515,2.641145625,2.283448311,1.742604869,5.120407527,M08018_4,False,88.69191919166666,-1.0404040416666618,False,False
121,Sparse7x,30,5,MxWT,6/14/24 11:40,M08018,2.147710032,121.9645435,89.21212121,3.186047807,3.26662965,1.669147939,4.226264076,M08018_5,False,91.74242424666666,-2.530303036666652,False,False
121,Sparse7x,30,6,FxHET,6/14/24 11:40,M08018,2.529619839,102.118061,90.27272727,2.490217553,2.670484874,1.801201301,4.950174188,M08018_6,False,89.13888888833333,1.1338383816666777,False,False
